num_single_quote_error,num_spacing_error,num_social_media_handles,num_urls_text,num_twitter_post_urls,number_of_hastags,num_of_absence_of_space_after_sentence_completion,num_capitalized_words,num_of_absence_capitalization_after_full_stop,num_of_words_of_pattern_2017word,num_mispelled_words,label
0,18,0,0,0,0,2,6,1,0,17,1
1,7,0,0,0,0,2,0,0,0,5,0
0,23,0,0,0,0,4,8,0,0,11,1
14,6,0,0,0,0,17,6,0,0,22,0
10,13,0,1,0,0,3,1,2,0,7,0
7,5,0,0,0,0,12,7,0,0,11,0
7,6,0,0,0,0,7,5,2,0,15,0
0,2,0,0,0,0,1,3,2,0,5,1
0,2,0,0,0,0,0,2,0,0,0,1
0,3,0,0,0,0,1,1,0,0,4,1
8,24,6,0,0,0,7,5,6,0,8,0
0,2,0,0,0,0,0,0,0,0,0,0
12,7,0,0,0,0,4,16,0,0,8,0
3,4,0,0,0,0,7,6,1,0,8,0
0,1,0,0,0,0,1,4,1,0,4,1
6,17,0,0,0,0,5,20,1,0,51,1
1,1,1,0,1,1,1,5,2,0,3,0
4,5,0,0,0,0,2,5,1,0,13,0
2,3,1,0,1,1,11,2,2,1,8,0
3,1,0,0,0,0,0,2,0,0,8,1
1,6,0,0,0,0,0,3,0,0,1,1
5,8,1,2,0,0,3,3,2,0,4,0
10,2,0,0,0,0,3,1,1,0,7,0
3,7,0,0,0,0,4,2,0,0,7,0
4,11,0,0,0,0,7,30,0,0,10,0
9,8,2,1,1,0,9,3,3,0,12,0
1,1,0,0,0,0,0,1,0,0,1,1
6,7,0,0,0,0,0,4,1,0,4,1
0,2,0,0,0,0,3,11,2,0,14,1
5,6,2,2,2,0,4,28,6,2,27,0
11,14,0,0,0,0,1,4,0,0,11,0
4,1,1,1,1,1,9,0,3,0,3,0
11,13,0,0,0,0,11,3,0,0,18,0
3,11,0,0,0,0,2,2,0,0,9,1
1,12,0,0,0,0,0,6,4,0,8,1
2,3,0,0,0,0,0,4,2,0,4,1
0,4,0,0,0,0,0,3,1,0,3,1
7,2,0,0,0,0,2,1,0,0,10,0
3,24,2,0,1,2,5,11,5,0,16,0
7,11,2,1,0,0,7,4,2,0,6,0
0,2,0,0,0,0,2,6,3,0,7,1
4,4,2,0,0,0,8,4,0,0,9,0
0,6,0,0,0,0,4,3,1,0,15,1
12,24,0,0,0,0,0,2,1,0,36,1
9,17,1,0,0,0,2,0,1,0,7,0
5,6,0,0,0,0,12,3,0,0,19,0
0,14,5,0,0,1,2,4,1,0,9,1
7,27,0,0,0,0,0,1,0,0,23,1
17,10,0,0,0,0,6,5,0,0,12,0
17,27,0,0,0,0,11,10,2,0,14,0
0,7,0,0,0,0,9,16,2,0,11,1
4,5,0,0,0,0,4,6,1,0,10,1
15,9,0,0,0,0,1,7,0,0,39,1
7,19,28,13,0,1,26,15,13,0,47,0
4,5,1,0,0,0,4,1,0,0,17,0
2,5,3,0,0,0,8,7,0,0,9,0
7,9,0,0,0,0,0,8,0,0,5,1
6,29,0,0,0,0,1,10,2,0,21,1
0,9,0,0,0,0,0,7,0,0,4,1
0,3,0,0,0,0,7,15,1,0,29,1
0,5,0,0,0,0,5,0,0,0,3,0
1,3,0,0,0,0,0,1,0,0,0,0
0,6,0,0,0,0,4,11,7,0,28,1
12,20,23,1,8,4,13,15,19,0,43,0
5,9,4,1,1,0,5,6,5,0,16,0
4,19,0,0,0,0,2,3,1,0,27,1
0,1,0,0,0,0,0,6,2,0,7,1
5,26,0,0,0,0,0,1,0,0,15,0
5,10,0,0,0,0,5,3,0,0,6,0
5,7,0,0,0,0,4,1,0,0,3,0
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,1,0,0,2,1
34,37,5,2,0,1,29,55,9,2,100,0
6,3,1,1,0,0,2,0,1,1,8,0
0,1,0,0,0,0,0,4,1,0,4,1
7,25,0,0,0,0,6,15,3,0,19,0
0,3,0,0,0,0,6,16,5,0,15,1
1,0,0,0,0,0,1,0,0,0,4,0
16,13,0,0,0,0,13,9,14,0,19,0
1,0,0,0,0,0,0,0,0,0,2,0
5,24,0,0,0,0,0,5,0,0,18,1
0,3,1,0,1,0,1,0,2,0,4,0
7,9,1,0,1,0,5,1,3,1,7,0
9,4,0,0,0,0,2,2,0,0,11,0
10,5,1,0,0,0,5,2,0,1,13,0
4,6,0,0,0,0,7,10,5,0,14,0
12,14,0,0,0,0,0,6,1,0,37,1
1,34,0,0,0,0,7,11,1,0,33,1
14,19,0,0,0,0,0,1,0,0,20,1
4,15,37,0,2,0,13,11,5,0,29,0
0,1,0,0,0,0,0,4,2,0,2,1
5,2,0,0,0,0,12,2,0,0,17,0
2,4,0,0,0,1,4,5,1,0,5,0
6,16,0,0,0,0,7,3,0,0,6,0
0,8,0,0,0,0,1,50,12,0,42,1
7,7,0,0,0,0,2,3,0,0,20,1
0,2,0,0,0,0,0,3,0,0,0,1
7,7,0,0,0,0,5,9,0,0,19,0
0,1,0,0,0,0,0,2,0,0,2,1
0,1,0,0,0,0,0,10,1,0,9,1
0,2,0,0,0,0,0,0,0,0,0,0
2,9,0,0,0,0,0,2,0,0,14,1
7,9,2,1,1,0,12,9,5,1,37,0
12,5,0,0,0,0,4,3,0,0,9,0
2,1,0,0,0,0,3,4,0,0,5,0
6,11,2,0,0,0,7,1,0,0,12,0
4,5,0,0,0,0,5,1,0,0,4,0
6,1,0,0,0,0,6,0,0,0,9,0
0,1,0,0,0,0,1,1,0,0,4,1
0,9,0,0,0,0,3,2,0,0,12,1
0,1,0,0,0,0,2,1,0,0,0,1
5,4,0,0,0,0,6,10,0,0,18,0
16,2,0,0,0,0,11,6,0,0,15,0
0,12,0,0,0,0,2,16,1,0,25,1
3,13,0,0,0,0,5,1,0,0,11,0
6,13,0,0,0,0,4,2,0,0,13,0
0,3,0,0,0,0,2,4,0,0,9,1
0,3,0,0,0,0,0,6,0,0,3,1
2,4,0,0,0,0,0,1,0,0,1,1
9,17,3,2,1,1,9,2,7,1,35,0
1,7,0,0,0,0,2,4,0,0,1,0
2,4,0,0,0,0,0,3,0,0,9,1
4,10,0,0,0,0,0,2,0,0,9,0
2,3,0,0,0,0,5,3,2,0,11,0
10,9,0,0,0,0,5,5,0,0,18,0
3,10,0,0,0,0,3,7,0,0,13,0
11,23,0,0,0,0,10,1,0,0,9,0
1,6,0,0,0,0,0,1,0,0,9,1
10,16,5,0,0,2,7,3,0,0,24,0
0,0,0,0,0,0,8,5,0,0,11,0
0,13,0,0,0,0,2,16,1,0,20,1
0,10,0,0,0,0,2,12,2,0,15,1
5,20,0,0,0,0,1,5,2,0,9,1
0,3,0,0,0,0,0,2,0,0,6,1
0,5,0,0,0,0,3,9,5,0,14,1
0,1,0,0,0,0,0,3,0,0,7,1
3,2,0,0,0,0,2,2,0,0,14,0
1,3,0,0,0,0,0,6,0,0,0,0
6,18,11,0,1,5,8,18,2,7,40,0
13,55,0,0,0,0,11,2,0,0,38,0
0,10,0,0,0,0,2,4,4,0,13,1
0,20,0,0,0,0,1,10,3,0,4,1
0,4,0,0,0,0,2,7,2,0,9,1
4,36,1,0,0,1,13,27,0,0,26,0
0,19,0,0,0,0,5,7,1,0,21,1
5,14,0,0,0,0,0,4,0,0,11,1
15,24,0,0,0,0,3,21,2,0,42,1
17,14,3,0,1,0,9,2,3,0,20,0
0,2,0,0,0,0,0,2,0,0,1,1
5,12,0,0,0,0,0,3,0,0,10,1
3,2,0,0,0,0,0,2,0,0,4,1
9,9,0,0,0,0,5,1,0,0,11,0
0,3,0,0,0,0,4,4,0,0,8,1
0,1,0,0,0,0,2,3,0,0,9,1
0,2,0,0,0,0,0,0,0,0,0,0
4,9,0,0,0,0,0,9,0,0,18,1
4,20,0,0,0,0,9,3,1,0,17,0
0,1,0,0,0,0,1,5,5,0,4,1
2,2,2,1,1,0,6,14,7,0,9,0
0,18,0,0,0,0,2,4,3,0,20,1
3,15,0,0,0,0,1,3,0,0,5,1
8,8,0,0,0,0,0,11,1,0,6,1
7,25,0,0,0,0,0,6,0,0,34,1
0,12,0,0,0,0,2,3,0,0,8,0
7,4,0,0,0,0,6,3,0,0,12,0
0,1,0,0,0,0,0,3,1,0,1,1
2,2,0,0,0,0,0,3,0,0,1,1
7,14,0,0,0,0,14,0,0,0,6,0
7,13,0,0,0,0,0,3,1,0,6,1
10,52,9,1,0,0,6,84,4,8,25,0
5,20,0,0,0,0,0,7,2,0,9,1
7,16,0,0,0,0,3,2,0,0,11,0
5,8,0,0,0,0,0,3,0,0,9,1
2,6,0,0,0,0,0,1,0,0,1,1
4,5,0,0,0,0,3,25,0,0,9,0
0,1,0,0,0,0,1,2,1,0,5,1
0,1,0,0,0,0,0,0,0,0,2,0
24,58,0,0,0,0,19,51,1,0,84,0
0,2,0,0,0,0,2,2,0,0,3,1
3,18,0,0,0,0,8,11,0,0,17,0
6,6,0,0,0,0,2,6,4,0,15,1
2,6,0,0,0,0,0,4,0,0,2,1
2,10,0,0,0,0,0,4,2,0,6,1
3,2,0,0,0,0,10,3,3,0,7,0
6,12,0,0,0,0,2,1,0,0,13,0
0,8,0,0,0,0,4,16,4,0,24,1
0,3,0,0,0,0,0,1,0,0,12,1
2,10,0,0,0,0,0,1,0,0,9,1
6,9,0,0,0,0,4,3,1,0,13,0
0,3,0,0,0,0,1,7,0,0,17,1
10,10,0,0,0,0,2,2,0,0,16,0
2,10,0,0,0,0,0,1,0,0,2,1
4,4,1,0,0,0,1,1,1,0,4,1
8,8,0,0,0,1,12,6,11,0,22,0
5,5,0,0,0,0,4,1,0,0,12,1
2,2,0,0,0,0,0,2,0,0,12,1
5,9,0,0,0,0,12,3,0,0,23,0
5,15,1,1,0,1,4,11,4,0,9,0
0,14,0,0,0,0,3,8,1,0,7,1
11,17,0,0,0,0,0,1,0,0,8,1
16,16,0,0,0,0,5,2,0,0,12,0
0,5,0,0,0,0,3,14,4,0,16,1
1,6,0,0,0,0,0,1,0,0,1,1
3,5,0,0,0,0,7,0,0,0,5,0
4,9,0,0,0,0,1,0,0,0,9,0
2,5,0,0,0,1,3,14,0,0,18,0
0,1,0,0,0,0,1,9,3,0,6,1
5,2,0,0,0,0,5,4,0,0,11,0
2,1,0,0,0,0,0,2,0,0,0,1
0,2,0,0,0,0,4,10,1,0,13,1
2,13,0,0,0,0,9,5,3,0,1,0
0,4,0,0,0,0,0,3,2,1,6,1
2,7,0,0,0,0,0,1,0,0,4,1
0,2,0,0,0,0,0,2,0,0,0,1
1,2,0,0,0,0,9,3,2,0,3,0
7,8,0,0,0,0,0,8,0,0,33,1
0,1,0,0,0,0,0,2,0,0,3,1
5,6,0,0,0,0,13,2,1,0,8,0
0,2,0,0,0,1,2,5,0,0,9,1
1,8,0,0,0,0,3,6,0,0,2,0
21,8,0,0,0,0,3,4,0,0,20,0
0,6,0,0,0,0,7,5,1,0,9,1
19,6,0,0,0,0,7,7,0,0,15,0
8,4,0,0,0,0,1,2,0,0,4,0
1,14,0,0,0,0,0,1,0,0,6,1
4,13,0,0,0,0,7,2,0,0,7,0
0,7,0,0,0,0,4,15,3,0,13,1
11,21,13,1,2,3,8,8,6,0,42,0
6,3,0,0,0,0,6,2,1,0,12,0
0,13,0,0,0,1,2,5,0,0,19,1
10,12,0,0,0,0,2,11,1,0,18,1
0,2,0,0,0,0,0,0,0,0,0,0
6,11,0,0,0,0,8,1,0,0,29,0
2,10,0,0,0,0,0,1,0,0,4,1
0,4,0,0,0,0,3,8,6,0,16,1
0,12,0,0,0,0,5,15,8,0,20,1
0,14,0,0,0,0,3,6,1,0,15,1
0,3,0,0,0,0,1,4,2,1,5,1
1,5,0,0,0,0,1,6,3,0,0,1
5,22,0,0,0,0,0,1,0,0,18,1
1,9,0,0,0,2,3,27,0,0,15,0
1,6,0,0,0,0,1,0,0,0,3,0
9,19,0,0,0,0,6,3,0,0,5,0
0,4,0,0,0,0,10,13,6,0,7,1
5,6,1,0,0,0,3,0,0,0,12,0
13,1,0,0,0,0,15,2,0,0,13,0
0,3,0,0,0,0,1,9,4,0,4,1
13,47,0,0,0,0,0,3,0,0,52,1
0,3,0,0,0,0,2,4,1,0,6,1
12,6,0,0,0,0,9,6,0,0,15,0
1,4,0,0,0,0,3,13,0,0,7,0
9,9,4,0,0,0,10,3,0,0,14,0
0,0,0,0,0,0,1,2,0,0,0,0
11,10,0,0,0,0,3,5,0,0,23,0
23,28,0,0,0,0,5,7,0,0,24,0
10,11,0,0,0,0,7,1,0,0,17,0
0,1,0,0,0,0,1,3,0,0,1,1
0,6,0,0,0,0,1,12,1,0,4,1
8,15,0,0,0,1,5,76,1,0,23,0
0,2,0,0,0,0,1,1,0,0,2,1
1,8,0,0,0,0,3,3,0,0,6,0
4,9,0,0,0,0,2,0,0,0,2,0
6,13,0,0,0,0,0,6,0,0,14,1
10,17,4,0,1,3,3,31,2,1,32,0
0,5,0,0,0,0,1,7,1,0,6,1
6,4,0,0,0,0,3,8,0,0,11,0
5,10,0,0,0,0,2,13,0,0,4,0
6,13,0,0,0,0,9,6,1,0,15,0
5,19,0,0,0,0,1,2,1,0,15,1
6,33,0,0,0,0,0,3,0,0,10,1
6,12,0,0,0,0,2,0,0,0,4,0
0,3,0,0,0,0,0,3,0,0,0,1
0,3,0,0,0,0,0,2,0,0,5,1
0,1,0,0,0,0,3,4,0,0,10,0
0,8,0,0,0,1,3,13,0,0,13,0
5,9,3,1,0,0,3,11,2,0,12,0
2,2,0,0,0,0,1,3,0,0,0,0
0,4,0,0,0,0,2,5,0,0,22,1
0,9,0,0,0,0,1,10,3,0,5,1
0,1,0,0,0,0,1,3,1,0,7,1
0,1,0,0,0,0,0,1,0,0,3,1
38,188,0,0,0,0,49,46,2,0,98,0
0,7,0,0,0,0,0,14,1,0,14,1
3,6,0,0,0,0,6,2,0,0,10,0
2,8,0,0,0,1,2,44,1,0,18,0
0,1,0,0,0,0,0,2,0,0,1,1
0,2,1,1,0,0,1,0,1,0,4,0
17,12,0,0,0,0,7,4,0,0,13,0
4,24,0,0,0,0,2,10,0,0,15,1
0,1,0,0,0,0,0,4,3,0,1,1
0,1,0,0,0,0,0,13,9,0,14,1
5,10,0,0,0,0,10,12,2,0,20,0
5,20,0,0,0,0,10,1,0,0,7,0
4,1,0,0,0,0,1,1,0,0,11,1
11,13,0,0,0,0,21,10,4,0,19,0
0,1,0,0,0,0,0,2,1,0,4,1
0,14,0,0,0,0,2,9,3,0,26,1
4,6,0,0,0,0,1,5,0,0,17,0
6,4,1,0,0,0,8,3,1,0,13,0
0,4,0,0,0,0,5,4,1,0,7,1
0,6,0,0,0,0,2,8,3,0,3,1
9,11,2,2,0,0,4,2,3,0,10,0
0,1,0,0,0,0,0,7,3,0,4,1
1,5,0,0,0,0,0,3,0,0,10,1
3,8,0,0,0,0,3,9,0,0,15,0
0,3,0,0,0,0,1,2,0,0,3,1
0,3,0,0,0,0,4,4,0,0,12,0
5,17,0,0,0,0,4,1,0,0,11,0
0,2,0,0,0,0,1,4,0,0,5,1
8,1,0,0,0,0,6,4,0,0,6,0
0,3,0,0,0,0,0,3,0,0,2,1
0,3,0,0,0,0,2,8,5,0,5,1
4,3,0,0,0,0,1,5,0,0,9,0
16,43,0,0,0,0,12,2,0,0,10,0
0,6,0,0,0,0,3,14,7,0,31,1
11,17,4,0,1,0,3,11,2,1,22,0
7,10,0,0,0,0,4,2,0,0,15,0
2,3,0,0,0,0,0,1,0,0,7,1
4,0,0,0,0,0,5,5,1,0,9,0
4,2,1,0,1,1,6,4,3,0,15,0
1,3,0,0,0,0,0,1,0,0,5,1
5,17,0,0,0,0,1,10,4,0,11,1
0,3,0,0,0,0,2,5,1,0,11,1
4,11,0,0,0,0,7,6,0,0,16,0
6,15,1,0,0,0,7,3,0,0,8,0
4,7,0,0,0,0,4,0,0,0,9,0
7,36,0,0,0,0,1,13,10,0,32,1
4,17,1,1,0,1,11,2,2,0,8,0
0,7,0,0,0,0,1,3,1,0,6,1
1,5,0,0,0,0,0,1,0,0,5,1
1,1,0,0,0,0,0,2,0,0,4,1
5,6,0,0,0,0,8,4,1,0,4,0
2,3,0,0,0,0,0,1,0,0,4,1
9,14,0,0,0,0,5,4,0,0,15,0
2,17,0,0,0,0,4,5,3,0,20,1
9,12,5,0,4,0,13,4,12,4,26,0
8,24,0,0,0,0,1,13,1,0,23,1
1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,4,0,0,0
14,37,0,0,0,0,2,4,0,0,37,1
7,4,0,0,0,0,8,11,0,0,21,0
12,1,0,0,0,0,7,2,0,0,10,0
14,7,0,0,0,0,2,2,0,0,12,0
1,1,0,0,0,0,0,3,0,0,3,0
0,1,0,0,0,0,1,7,4,0,8,1
2,8,0,0,0,0,1,3,0,0,13,1
7,7,3,2,1,0,7,9,6,2,14,0
5,10,0,0,0,0,0,4,0,0,19,1
7,12,2,1,1,0,7,34,4,1,14,0
1,5,0,0,0,0,0,2,0,1,2,1
0,34,0,0,0,0,7,25,5,0,46,1
12,25,2,0,2,0,8,13,4,2,16,0
3,3,0,0,0,0,3,4,0,0,10,1
0,4,0,0,0,0,0,6,3,0,5,1
31,87,3,1,0,0,27,63,2,2,92,0
5,1,0,0,0,0,5,2,0,0,12,0
10,23,0,0,0,0,0,15,0,0,32,1
0,4,0,0,0,0,2,1,1,0,16,1
4,14,0,0,0,0,1,2,0,0,17,1
3,3,0,0,0,0,3,4,0,0,10,0
1,1,0,0,0,0,0,4,0,0,1,1
6,7,1,0,0,2,8,4,1,1,11,0
13,12,0,0,0,0,4,3,0,0,10,0
0,4,0,0,0,0,0,5,2,0,3,1
0,3,0,0,0,0,1,4,1,0,7,1
4,17,13,1,2,6,4,7,7,0,34,0
0,10,4,0,0,0,3,14,2,0,12,1
3,3,2,0,0,0,3,22,0,0,3,0
0,26,0,0,0,0,6,6,3,0,18,1
5,20,2,1,0,0,5,1,1,0,11,0
2,4,0,0,0,0,0,1,0,0,4,1
0,1,0,0,0,0,0,5,1,0,4,1
3,9,1,0,1,1,5,8,8,0,19,0
1,6,1,0,0,0,0,3,0,0,2,1
4,11,0,0,0,0,1,5,1,0,17,1
4,4,0,0,0,0,4,4,2,0,5,0
1,4,0,0,0,0,1,2,0,0,14,0
6,5,0,0,0,0,2,2,0,0,6,1
0,1,1,0,1,1,1,0,2,0,2,0
7,10,0,0,0,0,6,2,0,0,6,0
9,17,0,0,0,0,8,9,0,0,26,0
7,22,19,0,1,0,6,3,3,10,15,0
2,3,0,0,0,0,0,3,0,0,0,1
0,1,0,0,0,0,1,2,0,0,1,1
0,24,0,0,0,0,8,10,1,0,27,1
16,48,0,0,0,0,14,4,2,0,30,0
0,1,0,0,0,1,3,11,0,0,13,0
3,40,0,1,0,0,12,3,3,0,10,0
1,9,0,0,0,0,3,30,0,0,20,0
1,3,0,0,0,0,0,1,0,0,15,1
2,1,0,0,0,0,0,1,0,0,2,1
11,4,0,0,0,0,1,3,0,0,18,0
2,1,0,0,0,0,0,3,1,0,3,1
0,2,1,0,1,0,1,2,2,0,6,0
1,2,0,0,0,0,0,3,0,0,3,1
0,5,1,0,0,1,7,10,0,0,31,1
0,1,0,0,0,0,0,2,0,0,0,1
12,29,5,1,2,1,4,15,7,2,44,0
2,8,0,0,0,0,2,26,0,0,16,0
0,2,0,0,0,0,2,5,1,0,11,1
0,2,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,2,11,5,0,12,1
13,6,0,0,0,0,9,8,4,0,7,0
4,21,4,1,0,0,7,24,2,2,10,0
8,10,0,0,0,0,5,2,0,0,12,0
7,16,0,0,0,0,0,2,1,0,19,1
9,3,0,0,0,0,4,6,1,0,14,0
0,1,0,0,0,0,0,8,4,0,1,1
5,9,5,0,3,1,7,9,7,0,16,0
11,14,0,2,0,0,8,5,5,0,14,0
0,23,0,0,0,0,3,7,0,0,22,1
6,4,1,1,0,0,2,6,3,0,14,0
0,1,1,0,1,0,1,1,3,0,1,0
0,12,0,0,0,0,9,12,14,0,4,1
0,2,0,0,0,0,0,0,0,0,0,0
7,20,0,0,0,0,7,1,0,0,11,0
9,8,1,0,1,0,5,3,2,1,23,0
7,12,1,0,1,0,3,3,3,1,18,0
0,2,0,0,0,0,2,6,5,0,10,1
8,32,0,0,0,0,5,8,0,0,17,0
6,14,0,0,0,0,8,5,7,0,24,0
11,27,0,0,0,0,0,4,1,0,25,1
1,1,0,0,0,0,0,1,1,0,1,0
11,13,0,0,0,0,7,4,1,0,10,0
6,9,0,0,0,0,8,4,0,0,18,0
0,4,0,0,0,0,5,5,3,0,9,1
0,1,0,0,0,0,1,3,1,0,2,1
8,10,0,1,0,0,7,5,1,0,23,0
2,7,0,0,0,0,0,7,0,0,9,0
0,14,0,0,0,0,2,2,0,0,12,1
0,4,1,0,0,0,3,3,0,0,17,1
5,11,0,0,0,0,7,2,5,0,6,0
2,8,0,0,0,0,4,0,0,0,17,0
0,4,0,0,0,0,0,25,12,0,10,1
0,18,0,0,0,0,0,39,15,0,51,1
0,1,0,0,0,0,0,2,0,0,0,1
0,2,0,0,0,0,3,13,1,0,12,1
0,6,0,0,0,0,0,1,0,0,4,1
9,41,0,0,0,0,1,2,1,0,25,1
5,24,0,0,0,0,0,13,0,0,11,1
0,3,0,0,0,0,1,3,1,0,3,1
2,6,5,0,1,0,2,5,4,0,10,0
8,29,0,0,0,0,3,4,2,0,20,0
0,82,0,0,0,0,2,12,6,0,26,1
16,4,0,0,0,0,7,4,0,0,14,0
3,9,0,0,0,0,1,4,0,0,5,1
4,3,0,0,0,0,3,4,0,0,12,0
0,1,0,0,0,0,0,1,0,0,2,1
19,18,0,0,0,0,18,15,1,0,45,0
3,9,0,0,0,0,0,8,1,0,12,0
2,1,0,0,0,0,2,4,0,0,16,0
14,37,1,1,1,0,13,34,5,0,32,0
3,15,0,0,0,0,10,6,2,0,8,0
12,6,0,0,0,0,6,3,0,0,8,0
2,3,0,0,0,0,0,4,0,0,4,1
3,3,0,0,0,0,2,1,0,0,7,0
0,3,0,0,0,0,1,2,0,0,3,1
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,5,3,0,0,7,1
4,14,0,0,0,0,6,6,0,0,11,0
0,8,0,0,0,0,4,3,2,0,7,1
8,7,0,0,0,0,2,8,0,0,19,0
1,32,0,0,0,0,5,26,0,0,37,0
3,6,0,0,0,0,0,4,0,0,4,1
0,10,0,0,0,0,2,5,3,0,10,1
4,0,0,0,0,0,3,1,0,0,1,0
24,48,0,0,0,0,4,6,0,0,47,1
2,2,0,0,0,0,5,3,0,1,3,0
6,8,0,0,0,0,4,1,0,0,8,0
4,0,0,1,0,0,3,1,2,0,3,0
0,3,0,0,0,0,0,9,1,0,6,1
5,14,0,0,0,0,0,2,0,0,19,1
0,1,0,0,0,0,0,1,0,0,0,0
8,15,1,0,0,0,15,22,6,0,14,0
0,21,0,0,0,1,12,16,4,1,24,1
6,2,0,0,0,0,2,13,6,0,27,1
12,27,0,0,0,0,12,7,0,0,21,0
11,2,0,0,0,0,8,3,2,0,17,0
0,4,0,0,0,0,6,17,5,0,17,1
12,18,26,0,0,4,11,21,9,0,34,0
9,21,0,0,0,0,1,9,0,0,13,0
1,8,0,0,0,0,0,5,0,0,1,1
1,2,0,0,0,0,0,6,0,0,0,0
10,16,0,0,0,0,2,9,2,0,18,1
5,13,4,0,1,1,9,2,2,0,25,0
0,1,0,0,0,0,1,5,4,0,9,1
15,23,1,0,0,0,11,27,5,0,24,0
0,6,0,0,0,0,11,5,0,0,28,1
0,2,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,4,5,1,0,5,0
0,5,0,0,0,0,3,8,1,0,10,1
1,1,0,0,0,0,0,1,0,0,1,1
8,25,0,0,0,0,13,10,2,0,19,0
3,4,0,0,0,0,0,2,1,0,6,1
1,7,0,0,0,0,5,4,0,0,19,0
7,31,1,0,0,0,15,48,8,0,35,0
33,102,0,0,0,3,22,16,0,1,53,0
0,4,0,0,0,0,7,13,7,0,17,1
1,5,0,0,0,0,0,3,0,0,2,1
0,2,0,0,0,0,1,2,0,0,4,1
3,19,0,0,0,0,0,10,2,0,10,1
7,5,0,0,0,0,2,10,0,0,5,0
10,2,0,0,0,1,3,4,0,0,9,0
11,27,1,0,0,0,5,14,0,0,14,0
0,23,0,0,0,0,1,5,3,0,17,1
0,4,0,0,0,0,3,7,6,0,16,1
4,11,0,0,0,1,1,3,0,0,5,0
7,25,0,0,0,0,6,15,3,0,19,0
11,15,3,1,0,1,5,4,1,3,10,0
2,5,0,0,0,0,0,5,0,0,6,1
0,7,0,0,0,0,7,2,0,0,11,1
2,15,0,0,0,0,0,4,0,0,12,1
11,21,0,0,0,0,4,6,0,0,14,0
0,5,0,0,0,0,0,1,0,0,4,1
5,11,1,0,1,0,8,10,4,0,26,0
5,7,0,0,0,0,0,13,6,0,5,1
7,14,0,0,0,0,5,4,0,0,3,0
7,25,0,0,0,0,1,13,2,0,51,1
3,8,0,0,0,0,1,8,1,0,9,1
14,13,1,0,0,1,6,18,1,0,16,0
9,6,0,0,0,0,3,4,0,0,14,0
0,9,0,0,0,0,0,5,0,0,1,0
0,7,0,0,0,0,4,20,9,0,47,1
14,2,0,0,0,0,4,2,0,0,6,0
1,3,0,0,0,0,0,1,0,0,1,1
0,2,0,0,0,0,2,6,3,0,10,1
10,6,0,0,0,0,6,3,0,0,9,0
0,3,0,0,0,0,2,2,3,0,11,1
0,2,0,0,0,0,1,10,1,1,11,1
0,2,0,0,0,0,0,0,0,0,0,0
8,13,0,0,0,0,4,3,0,0,6,0
4,7,0,0,0,0,1,7,2,0,10,1
15,6,0,0,0,0,9,8,0,0,39,0
2,0,0,0,0,0,3,0,2,0,3,0
0,1,0,0,0,0,0,4,0,0,4,1
0,2,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,1,7,3,0,4,1
0,5,0,0,0,0,2,5,2,0,16,1
4,4,0,0,0,0,8,1,0,0,7,0
12,11,0,0,0,0,13,3,0,0,20,0
9,12,8,1,0,0,13,7,2,6,30,0
8,0,0,0,0,0,9,2,0,0,7,0
10,13,0,0,0,0,12,12,0,0,31,0
16,23,0,0,0,1,2,4,0,0,14,0
6,8,0,0,0,0,6,3,1,0,11,0
0,1,0,0,0,0,0,2,0,0,1,1
14,14,21,2,2,6,18,10,6,11,32,0
11,5,3,0,3,0,6,1,7,0,10,0
0,3,0,0,0,0,0,2,0,0,2,1
0,1,0,0,0,0,0,1,0,0,1,0
0,2,0,0,0,0,0,4,0,0,0,1
6,14,0,0,0,0,5,8,0,0,23,0
0,9,0,0,0,0,1,5,2,0,8,1
1,3,0,0,0,0,2,0,0,0,3,0
1,1,0,0,0,0,0,3,0,0,4,1
0,5,0,0,0,0,6,12,9,0,14,1
0,16,0,0,0,0,8,4,2,0,22,1
8,19,0,0,0,0,1,20,2,0,17,1
1,10,0,0,0,0,2,1,0,0,6,0
5,4,0,0,0,0,0,3,2,0,2,1
0,3,0,0,0,0,1,12,7,0,14,1
11,32,1,0,0,0,17,34,1,0,29,0
4,5,0,0,0,0,0,5,0,0,11,0
1,13,0,0,0,0,12,4,0,1,7,0
0,1,0,0,0,0,0,6,2,0,6,1
4,12,0,0,0,0,3,7,0,0,15,0
8,31,1,0,0,1,11,42,5,0,50,0
9,11,0,0,0,0,3,5,1,0,25,0
7,9,0,0,0,0,5,3,0,0,14,0
0,2,0,0,0,0,2,7,1,1,3,1
15,16,0,0,0,0,0,3,1,0,19,1
9,10,0,0,0,0,10,0,0,0,10,0
17,12,0,0,0,0,3,3,0,0,8,1
6,17,1,0,0,0,4,3,0,1,14,0
21,12,0,0,0,0,2,2,0,0,20,0
1,6,0,0,0,0,4,3,0,0,7,0
11,11,0,0,0,0,5,7,2,0,18,0
